model_id,forecast_horizon_months,signal_variant,lookback_months,n_periods,mean_period_return,period_vol,mean_monthly_return,monthly_vol,annualized_sharpe,equal_weight_mean_period_return,equal_weight_period_vol,equal_weight_mean_monthly_return,equal_weight_monthly_vol,equal_weight_annualized_sharpe,mean_excess_vs_equal_weight,hit_rate_vs_equal_weight,cumulative_log_return,compound_return,max_drawdown,equal_weight_compound_return,equal_weight_max_drawdown,mean_turnover,optimal_solver_rate,mean_n_assets,mean_n_scenarios
distributed_lag,5,direction,7,65,0.05102505560467494,0.07449318457237024,0.010205011120934988,0.03331436491285169,1.0611397095218884,0.03959230641788163,0.08411679557062812,0.007918461283576327,0.037618174589075536,0.7291782448638114,0.0114327491867933,0.6,0.6633257228607743,0.9412376291908704,-0.12722546687587344,0.6731364578334387,-0.17495356216644486,0.39454215270028326,1.0,19.0,6.0
distributed_lag,5,direction_risk_scaled,7,65,0.051685753419335345,0.07192494631847321,0.010337150683867069,0.032165813849225865,1.1132608224295892,0.03959230641788163,0.08411679557062812,0.007918461283576327,0.037618174589075536,0.7291782448638114,0.012093447001453705,0.5692307692307692,0.6719147944513595,0.9579828682466225,-0.11640112130590485,0.6731364578334387,-0.17495356216644486,0.3791526544926049,1.0,19.0,6.0
distributed_lag,5,raw,8,64,0.04938125048529392,0.07294884962610057,0.009876250097058784,0.032623717328874195,1.0486951431020863,0.03738465852010293,0.08288184962916027,0.007476931704020585,0.03706588997434362,0.6987786131696966,0.011996591965190997,0.578125,0.6320800062117622,0.8815200854215137,-0.11712944253592217,0.6136902372932307,-0.17495356216644498,0.34854048775083485,1.0,19.0,7.0
distributed_lag,5,direction,8,64,0.04706582048662242,0.07234745933868658,0.009413164097324485,0.03235476741614103,1.0078315981598134,0.03738465852010293,0.08288184962916027,0.007476931704020585,0.03706588997434362,0.6987786131696966,0.0096811619665195,0.59375,0.6024425022287672,0.8265747692632017,-0.11827552419837872,0.6136902372932307,-0.17495356216644498,0.35380621869177264,1.0,19.0,7.0
distributed_lag,5,direction_risk_scaled,8,64,0.04905571028965732,0.06949817746229497,0.009811142057931464,0.031080529823607077,1.0935075187621743,0.03738465852010293,0.08288184962916027,0.007476931704020585,0.03706588997434362,0.6987786131696966,0.011671051769554403,0.59375,0.6279130917076137,0.8736962640057211,-0.10843731461262973,0.6136902372932307,-0.17495356216644498,0.3545881436593888,1.0,19.0,7.0
distributed_lag,5,raw,9,63,0.04466063575028564,0.07107198206884656,0.008932127150057128,0.03178435664031741,0.973491344728999,0.03565202128044926,0.08237905725096821,0.0071304042560898515,0.03684103438710237,0.6704601353091573,0.009008614469836385,0.5396825396825397,0.562724010453599,0.7554478515883045,-0.1224587210604523,0.5670822771185215,-0.17495356216644486,0.34945876177321944,1.0,19.0,8.0
distributed_lag,5,direction,9,63,0.04432869664454813,0.07040904192619651,0.008865739328909626,0.031487880795521624,0.9753537282519866,0.03565202128044926,0.08237905725096821,0.0071304042560898515,0.03684103438710237,0.6704601353091573,0.008676675364098867,0.5714285714285714,0.5585415777213064,0.7481211414504911,-0.1191472945689428,0.5670822771185215,-0.17495356216644486,0.38133861634775224,1.0,19.0,8.0
distributed_lag,5,direction_risk_scaled,9,63,0.04492752031301048,0.06837898980600186,0.0089855040626021,0.030580013887797065,1.0178772073255298,0.03565202128044926,0.08237905725096821,0.0071304042560898515,0.03684103438710237,0.6704601353091573,0.009275499032561235,0.5873015873015873,0.5660867559439323,0.7613609124219731,-0.11530089234641361,0.5670822771185215,-0.17495356216644486,0.3802214014586016,1.0,19.0,8.0
distributed_lag,5,raw,10,62,0.042206719711480635,0.07063880620542888,0.008441343942296127,0.03159063450495459,0.9256437435549174,0.033005073532178665,0.08033907350379517,0.0066010147064357325,0.03592872592076764,0.6364429887254831,0.009201646179301973,0.5806451612903226,0.5233633244223599,0.6876943785541678,-0.12237993173071604,0.5057075367281716,-0.17495356216644475,0.34728811956783745,1.0,19.0,9.0
distributed_lag,5,direction,10,62,0.041351333107623324,0.07059785894721213,0.008270266621524667,0.03157232233438161,0.9074100934933518,0.033005073532178665,0.08033907350379517,0.0066010147064357325,0.03592872592076764,0.6364429887254831,0.008346259575444662,0.5806451612903226,0.5127565305345292,0.6698879536157636,-0.12317849205954112,0.5057075367281716,-0.17495356216644475,0.3484757808314832,1.0,19.0,9.0
distributed_lag,5,direction_risk_scaled,10,62,0.043017333537114726,0.0663267391250852,0.008603466707422944,0.029662219481917086,1.004755660146626,0.033005073532178665,0.08033907350379517,0.0066010147064357325,0.03592872592076764,0.6364429887254831,0.010012260004936066,0.6129032258064516,0.5334149358602225,0.7047439710627237,-0.11465625970561955,0.5057075367281716,-0.17495356216644475,0.3524550307147827,1.0,19.0,9.0
distributed_lag,5,raw,11,61,0.03768582001703853,0.06527596408399772,0.0075371640034077045,0.029192298597730735,0.894396921515197,0.029995074749032218,0.07744966285469558,0.005999014949806444,0.03463654219550794,0.5999789834550857,0.007690745268006312,0.5901639344262295,0.45976700420787003,0.5837049454155596,-0.11740856412458689,0.4418686009618644,-0.17495356216644498,0.2978590287610279,1.0,19.0,10.0
distributed_lag,5,direction,11,61,0.03718358608044619,0.06691158603220988,0.0074367172160892375,0.029923770970069343,0.8609056707907885,0.029995074749032218,0.07744966285469558,0.005999014949806444,0.03463654219550794,0.5999789834550857,0.007188511331413971,0.5901639344262295,0.4536397501814434,0.5740308509954708,-0.11952034040572279,0.4418686009618644,-0.17495356216644498,0.3106478950305622,1.0,19.0,10.0
distributed_lag,5,direction_risk_scaled,11,61,0.03882938029149095,0.06456493452541702,0.007765876058298191,0.028874316512331116,0.9316855616312739,0.029995074749032218,0.07744966285469558,0.005999014949806444,0.03463654219550794,0.5999789834550857,0.008834305542458737,0.5901639344262295,0.4737184395561897,0.6059547500322651,-0.11502170119843713,0.4418686009618644,-0.17495356216644498,0.30828968404206414,1.0,19.0,10.0
distributed_lag,5,raw,12,60,0.03777565425305704,0.06480466152309802,0.007555130850611406,0.028981525684902445,0.9030491102065714,0.028753438732685283,0.07748795511403885,0.005750687746537057,0.034653667014488666,0.5748588368037061,0.009022215520371748,0.55,0.45330785103668425,0.5735085181879016,-0.1045076512594233,0.41204818634048856,-0.17495356216644486,0.29250905492262236,1.0,19.0,11.0
distributed_lag,5,direction,12,60,0.03948944114102905,0.06402562696248847,0.00789788822820581,0.028633130838033517,0.9555045699425928,0.028753438732685283,0.07748795511403885,0.005750687746537057,0.034653667014488666,0.5748588368037061,0.010736002408343763,0.5833333333333334,0.4738732936923485,0.6062034580240252,-0.10174689630628653,0.41204818634048856,-0.17495356216644486,0.30361108026810585,1.0,19.0,11.0
distributed_lag,5,direction_risk_scaled,12,60,0.03954776505875214,0.06393249439144125,0.007909553011750428,0.028591480686077333,0.9583097728955526,0.028753438732685283,0.07748795511403885,0.005750687746537057,0.034653667014488666,0.5748588368037061,0.010794326326066854,0.5666666666666667,0.47457318070502574,0.6073280124486273,-0.10316404052848216,0.41204818634048856,-0.17495356216644486,0.2915350534089019,1.0,19.0,11.0
